workerid,rt,content,trigger,short_trigger,question_type,trigger_class,response,block,age,trial
122,4688,swing,learned,learned,ai,C,0.01,block1,34,3
122,8886,bmw,saw,saw,ai,C,0.02,block1,34,4
122,4641,purple,found_out,found_out,ai,C,1,block1,34,5
122,2671,chili,MC5,MC,ai,NonProj,0.03,block1,34,6
122,3376,nails,MC3,MC,ai,NonProj,0.03,block1,34,7
122,4856,frisbee,confessed,confessed,ai,C,0.96,block1,34,8
122,2640,zoo,MC6,MC,ai,NonProj,0.04,block1,34,9
122,4776,dancing,realize,realize,ai,C,0.96,block1,34,10
122,3895,damp,MC1,MC,ai,NonProj,0.04,block1,34,11
122,5719,poem,established,established,ai,C,0.96,block1,34,12
122,3167,garage,MC8,MC,ai,NonProj,0.02,block1,34,13
122,3759,hat,is_aware,is_aware,ai,C,0.97,block1,34,14
122,3280,yoga,revealed,revealed,ai,C,0.98,block1,34,15
122,3809,tea,MC4,MC,ai,NonProj,0.0600000000000001,block1,34,16
122,4162,pool,MC7,MC,ai,NonProj,0.03,block1,34,17
122,4212,picture,is_annoyed,is_annoyed,ai,C,0.96,block1,34,18
122,5464,horse,noticed,noticed,ai,C,0.94,block1,34,19
122,3431,cupcakes,discovered,discovered,ai,C,0.98,block1,34,20
122,5509,ditch,is_amused,is_amused,projective,C,0.95,block2,34,21
122,2840,horse,noticed,noticed,projective,C,0.96,block2,34,22
122,3344,nails,MC3,MC,projective,NonProj,0.04,block2,34,23
122,2600,poodle,MC2,MC,projective,NonProj,0.04,block2,34,24
122,3152,purple,found_out,found_out,projective,C,0.99,block2,34,25
122,2592,pool,MC7,MC,projective,NonProj,0.04,block2,34,26
122,3416,dancing,realize,realize,projective,C,0.99,block2,34,27
122,2840,hat,is_aware,is_aware,projective,C,0.98,block2,34,28
122,4416,frisbee,confessed,confessed,projective,C,0.98,block2,34,29
122,3112,damp,MC1,MC,projective,NonProj,0.05,block2,34,30
122,3008,picture,is_annoyed,is_annoyed,projective,C,0.95,block2,34,31
122,2690,zoo,MC6,MC,projective,NonProj,0.03,block2,34,32
122,3365,cupcakes,discovered,discovered,projective,C,0.04,block2,34,33
122,5751,poem,established,established,projective,C,0.64,block2,34,34
122,2743,garage,MC8,MC,projective,NonProj,0.03,block2,34,35
122,48295,bmw,saw,saw,projective,C,0.98,block2,34,36
122,7896,chili,MC5,MC,projective,NonProj,0.05,block2,34,37
122,5288,yoga,revealed,revealed,projective,C,0.65,block2,34,38
122,3112,swing,learned,learned,projective,C,0.86,block2,34,39
122,4384,tea,MC4,MC,projective,NonProj,0.04,block2,34,40
123,13207,frisbee,revealed,revealed,ai,C,0.99,block1,38,1
123,5775,zoo,is_amused,is_amused,ai,C,0.99,block1,38,2
123,6002,nails,established,established,ai,C,0.98,block1,38,3
123,5830,cupcakes,is_annoyed,is_annoyed,ai,C,0.99,block1,38,4
123,6147,garage,saw,saw,ai,C,1,block1,38,5
123,4830,swing,MC5,MC,ai,NonProj,0.03,block1,38,6
123,3933,pool,is_aware,is_aware,ai,C,0.98,block1,38,7
123,2933,picture,MC8,MC,ai,NonProj,0.02,block1,38,8
123,4524,damp,confessed,confessed,ai,C,0.99,block1,38,9
123,2830,yoga,MC6,MC,ai,NonProj,0.01,block1,38,10
123,7804,poem,learned,learned,ai,C,0.99,block1,38,11
123,14676,tea,found_out,found_out,ai,C,0.98,block1,38,12
123,8090,bmw,MC7,MC,ai,NonProj,0,block1,38,13
123,3794,hat,MC3,MC,ai,NonProj,0,block1,38,14
123,3071,chili,MC4,MC,ai,NonProj,0,block1,38,15
123,3891,poodle,realize,realize,ai,C,1,block1,38,16
123,4005,dancing,discovered,discovered,ai,C,1,block1,38,17
123,2845,horse,MC1,MC,ai,NonProj,0,block1,38,18
123,3225,purple,noticed,noticed,ai,C,1,block1,38,19
123,4007,ditch,MC2,MC,ai,NonProj,0,block1,38,20
123,8306,tea,found_out,found_out,projective,C,1,block2,38,21
123,6581,hat,MC3,MC,projective,NonProj,0.03,block2,38,22
123,4607,frisbee,revealed,revealed,projective,C,1,block2,38,23
123,3944,picture,MC8,MC,projective,NonProj,0,block2,38,24
123,3849,poem,learned,learned,projective,C,1,block2,38,25
123,3695,chili,MC4,MC,projective,NonProj,0,block2,38,26
123,7157,purple,noticed,noticed,projective,C,1,block2,38,27
123,3305,ditch,MC2,MC,projective,NonProj,0,block2,38,28
123,10593,nails,established,established,projective,C,0,block2,38,29
123,5610,yoga,MC6,MC,projective,NonProj,0.02,block2,38,30
123,3774,horse,MC1,MC,projective,NonProj,0,block2,38,31
123,4683,garage,saw,saw,projective,C,1,block2,38,32
123,3937,bmw,MC7,MC,projective,NonProj,0,block2,38,33
123,3804,poodle,realize,realize,projective,C,1,block2,38,34
123,4376,dancing,discovered,discovered,projective,C,1,block2,38,35
123,3233,cupcakes,is_annoyed,is_annoyed,projective,C,1,block2,38,36
123,4514,zoo,is_amused,is_amused,projective,C,1,block2,38,37
123,3746,swing,MC5,MC,projective,NonProj,0,block2,38,38
123,3748,damp,confessed,confessed,projective,C,1,block2,38,39
123,4678,pool,is_aware,is_aware,projective,C,1,block2,38,40
124,17243,damp,found_out,found_out,projective,C,0.98,block1,21,1
124,10100,bmw,is_aware,is_aware,projective,C,1,block1,21,2
124,11993,purple,MC3,MC,projective,NonProj,0,block1,21,3
124,7686,nails,learned,learned,projective,C,0.98,block1,21,4
124,17198,hat,established,established,projective,C,0.01,block1,21,5
124,39229,tea,discovered,discovered,projective,C,0.39,block1,21,6
124,9774,picture,noticed,noticed,projective,C,0.99,block1,21,7
124,7226,ditch,MC2,MC,projective,NonProj,0.01,block1,21,8
124,12374,yoga,realize,realize,projective,C,0.97,block1,21,9
124,16816,frisbee,saw,saw,projective,C,0.97,block1,21,10
124,16042,swing,revealed,revealed,projective,C,0.02,block1,21,11
124,6337,horse,MC8,MC,projective,NonProj,0.01,block1,21,12
124,5726,garage,MC7,MC,projective,NonProj,0,block1,21,13
124,10599,chili,is_annoyed,is_annoyed,projective,C,0.99,block1,21,14
124,14169,dancing,confessed,confessed,projective,C,0.16,block1,21,15
124,6380,zoo,is_amused,is_amused,projective,C,0.99,block1,21,16
124,5798,poodle,MC1,MC,projective,NonProj,0.02,block1,21,17
124,6762,cupcakes,MC5,MC,projective,NonProj,0.03,block1,21,18
124,6596,poem,MC4,MC,projective,NonProj,0.03,block1,21,19
124,6578,pool,MC6,MC,projective,NonProj,0,block1,21,20
124,82575,hat,established,established,ai,C,0.43,block2,21,21
124,13841,damp,found_out,found_out,ai,C,1,block2,21,22
124,19348,tea,discovered,discovered,ai,C,0.73,block2,21,23
124,7967,ditch,MC2,MC,ai,NonProj,0.01,block2,21,24
124,13821,swing,revealed,revealed,ai,C,0.99,block2,21,25
124,6735,zoo,is_amused,is_amused,ai,C,0.99,block2,21,26
124,8703,picture,noticed,noticed,ai,C,1,block2,21,27
124,6682,poem,MC4,MC,ai,NonProj,0.01,block2,21,28
124,7666,bmw,is_aware,is_aware,ai,C,1,block2,21,29
124,8807,poodle,MC1,MC,ai,NonProj,0,block2,21,30
124,6606,horse,MC8,MC,ai,NonProj,0,block2,21,31
124,17232,frisbee,saw,saw,ai,C,1,block2,21,32
124,9273,yoga,realize,realize,ai,C,1,block2,21,33
124,28652,dancing,confessed,confessed,ai,C,0.72,block2,21,34
124,7115,purple,MC3,MC,ai,NonProj,0,block2,21,35
124,15150,chili,is_annoyed,is_annoyed,ai,C,1,block2,21,36
124,12526,cupcakes,MC5,MC,ai,NonProj,0,block2,21,37
124,14809,nails,learned,learned,ai,C,1,block2,21,38
124,5829,garage,MC7,MC,ai,NonProj,0,block2,21,39
124,6247,pool,MC6,MC,ai,NonProj,0,block2,21,40
125,9295,bmw,is_aware,is_aware,ai,C,0.94,block1,22,1
125,8004,poem,MC6,MC,ai,NonProj,0.05,block1,22,2
125,10032,yoga,MC4,MC,ai,NonProj,0.04,block1,22,3
125,7342,chili,saw,saw,ai,C,0.9,block1,22,4
125,5803,garage,discovered,discovered,ai,C,0.84,block1,22,5
125,11564,cupcakes,revealed,revealed,ai,C,0.84,block1,22,6
125,4372,pool,MC2,MC,ai,NonProj,0.16,block1,22,7
125,6694,picture,MC3,MC,ai,NonProj,0.08,block1,22,8
125,12059,nails,confessed,confessed,ai,C,0.87,block1,22,9
125,4983,swing,MC8,MC,ai,NonProj,0.09,block1,22,10
125,5868,ditch,established,established,ai,C,0.94,block1,22,11
125,8691,zoo,realize,realize,ai,C,0.96,block1,22,12
125,8419,hat,noticed,noticed,ai,C,0.95,block1,22,13
125,6540,damp,learned,learned,ai,C,0.97,block1,22,14
125,5533,dancing,found_out,found_out,ai,C,0.96,block1,22,15
125,4581,tea,MC7,MC,ai,NonProj,0.07,block1,22,16
125,5612,poodle,MC1,MC,ai,NonProj,0.09,block1,22,17
125,8324,frisbee,MC5,MC,ai,NonProj,0.08,block1,22,18
125,5464,horse,is_annoyed,is_annoyed,ai,C,0.97,block1,22,19
125,7985,purple,is_amused,is_amused,ai,C,0.93,block1,22,20
125,10446,pool,MC2,MC,projective,NonProj,0.13,block2,22,21
125,5584,horse,is_annoyed,is_annoyed,projective,C,1,block2,22,22
125,5951,zoo,realize,realize,projective,C,0.88,block2,22,23
125,4650,swing,MC8,MC,projective,NonProj,0.04,block2,22,24
125,4891,poem,MC6,MC,projective,NonProj,0.09,block2,22,25
125,3650,chili,saw,saw,projective,C,0.93,block2,22,26
125,4515,damp,learned,learned,projective,C,0.94,block2,22,27
125,6327,ditch,established,established,projective,C,0.36,block2,22,28
125,3221,yoga,MC4,MC,projective,NonProj,0.93,block2,22,29
125,8039,picture,MC3,MC,projective,NonProj,0.11,block2,22,30
125,4936,nails,confessed,confessed,projective,C,0.72,block2,22,31
125,5343,garage,discovered,discovered,projective,C,0.93,block2,22,32
125,4557,dancing,found_out,found_out,projective,C,0.88,block2,22,33
125,3247,purple,is_amused,is_amused,projective,C,0.93,block2,22,34
125,4048,hat,noticed,noticed,projective,C,0.94,block2,22,35
125,7083,bmw,is_aware,is_aware,projective,C,0.9,block2,22,36
125,7253,cupcakes,revealed,revealed,projective,C,0.92,block2,22,37
125,6223,frisbee,MC5,MC,projective,NonProj,0.8,block2,22,38
125,3744,tea,MC7,MC,projective,NonProj,0.1,block2,22,39
125,4500,poodle,MC1,MC,projective,NonProj,0.13,block2,22,40
126,11430,zoo,confessed,confessed,ai,C,0.69,block1,28,1
126,14334,damp,revealed,revealed,ai,C,0.32,block1,28,2
126,14185,cupcakes,realize,realize,ai,C,0.8,block1,28,3
126,6725,frisbee,noticed,noticed,ai,C,0.78,block1,28,4
126,6166,poodle,MC5,MC,ai,NonProj,0,block1,28,5
126,8584,ditch,learned,learned,ai,C,0.86,block1,28,6
126,27622,hat,found_out,found_out,ai,C,0.75,block1,28,7
126,9783,picture,MC1,MC,ai,NonProj,0,block1,28,8
126,5113,purple,MC7,MC,ai,NonProj,0,block1,28,9
126,8521,horse,is_amused,is_amused,ai,C,0.83,block1,28,10
126,6302,pool,MC8,MC,ai,NonProj,0,block1,28,11
126,6916,dancing,MC4,MC,ai,NonProj,0,block1,28,12
126,5574,swing,MC2,MC,ai,NonProj,0,block1,28,13
126,4845,bmw,MC6,MC,ai,NonProj,0,block1,28,14
126,6026,nails,is_aware,is_aware,ai,C,0.82,block1,28,15
126,10545,poem,discovered,discovered,ai,C,0.9,block1,28,16
126,6654,tea,is_annoyed,is_annoyed,ai,C,0.94,block1,28,17
126,4899,yoga,MC3,MC,ai,NonProj,0,block1,28,18
126,4962,chili,established,established,ai,C,0.89,block1,28,19
126,4656,garage,saw,saw,ai,C,0.91,block1,28,20
126,8463,yoga,MC3,MC,projective,NonProj,0.2,block2,28,21
126,8326,horse,is_amused,is_amused,projective,C,0.85,block2,28,22
126,4188,pool,MC8,MC,projective,NonProj,0.17,block2,28,23
126,5484,cupcakes,realize,realize,projective,C,0.9,block2,28,24
126,4103,poodle,MC5,MC,projective,NonProj,0.19,block2,28,25
126,5612,zoo,confessed,confessed,projective,C,0.66,block2,28,26
126,4868,tea,is_annoyed,is_annoyed,projective,C,0.94,block2,28,27
126,4828,hat,found_out,found_out,projective,C,0.89,block2,28,28
126,5241,chili,established,established,projective,C,0.49,block2,28,29
126,4326,frisbee,noticed,noticed,projective,C,0.87,block2,28,30
126,7502,poem,discovered,discovered,projective,C,0.81,block2,28,31
126,6582,ditch,learned,learned,projective,C,0.88,block2,28,32
126,5072,damp,revealed,revealed,projective,C,0.67,block2,28,33
126,4864,garage,saw,saw,projective,C,0.94,block2,28,34
126,4187,picture,MC1,MC,projective,NonProj,0.12,block2,28,35
126,4414,dancing,MC4,MC,projective,NonProj,0.11,block2,28,36
126,3504,bmw,MC6,MC,projective,NonProj,0.1,block2,28,37
126,3768,nails,is_aware,is_aware,projective,C,0.89,block2,28,38
126,3265,purple,MC7,MC,projective,NonProj,0.09,block2,28,39
126,5132,swing,MC2,MC,projective,NonProj,0.07,block2,28,40
127,11056,swing,revealed,revealed,projective,C,1,block1,22,1
127,5833,dancing,found_out,found_out,projective,C,1,block1,22,2
127,5038,pool,noticed,noticed,projective,C,1,block1,22,3
127,4138,bmw,saw,saw,projective,C,1,block1,22,4
127,4189,poem,confessed,confessed,projective,C,1,block1,22,5
127,4619,frisbee,MC1,MC,projective,NonProj,0,block1,22,6
127,3164,cupcakes,MC4,MC,projective,NonProj,0,block1,22,7
127,2319,poodle,MC8,MC,projective,NonProj,0,block1,22,8
127,4047,tea,realize,realize,projective,C,0.99,block1,22,9
127,6164,ditch,is_annoyed,is_annoyed,projective,C,1,block1,22,10
127,4040,picture,MC2,MC,projective,NonProj,0,block1,22,11
127,2780,purple,MC3,MC,projective,NonProj,0,block1,22,12
127,9568,nails,learned,learned,projective,C,1,block1,22,13
127,2437,zoo,MC6,MC,projective,NonProj,0,block1,22,14
127,6828,chili,established,established,projective,C,0.51,block1,22,15
127,3414,horse,discovered,discovered,projective,C,1,block1,22,16
127,3932,garage,MC7,MC,projective,NonProj,0,block1,22,17
127,76527,yoga,is_amused,is_amused,projective,C,1,block1,22,18
127,2807,damp,MC5,MC,projective,NonProj,0,block1,22,19
127,2693,hat,is_aware,is_aware,projective,C,1,block1,22,20
127,6525,horse,discovered,discovered,ai,C,1,block2,22,21
127,3572,tea,realize,realize,ai,C,1,block2,22,22
127,3513,cupcakes,MC4,MC,ai,NonProj,0,block2,22,23
127,2949,swing,revealed,revealed,ai,C,1,block2,22,24
127,2993,poodle,MC8,MC,ai,NonProj,0,block2,22,25
127,2168,damp,MC5,MC,ai,NonProj,0,block2,22,26
127,2872,bmw,saw,saw,ai,C,1,block2,22,27
127,2294,ditch,is_annoyed,is_annoyed,ai,C,1,block2,22,28
127,1968,garage,MC7,MC,ai,NonProj,0,block2,22,29
127,2719,nails,learned,learned,ai,C,1,block2,22,30
127,2666,pool,noticed,noticed,ai,C,1,block2,22,31
127,2985,chili,established,established,ai,C,1,block2,22,32
127,4492,dancing,found_out,found_out,ai,C,1,block2,22,33
127,2471,frisbee,MC1,MC,ai,NonProj,0,block2,22,34
127,15717,poem,confessed,confessed,ai,C,1,block2,22,35
127,5360,picture,MC2,MC,ai,NonProj,0,block2,22,36
127,3146,hat,is_aware,is_aware,ai,C,1,block2,22,37
127,2134,zoo,MC6,MC,ai,NonProj,0,block2,22,38
127,2952,purple,MC3,MC,ai,NonProj,0,block2,22,39
127,4163,yoga,is_amused,is_amused,ai,C,1,block2,22,40
128,7637,swing,MC1,MC,ai,NonProj,0.03,block1,45,1
128,10968,garage,MC3,MC,ai,NonProj,0.02,block1,45,2
128,7424,nails,established,established,ai,C,0.01,block1,45,3
128,7399,ditch,is_annoyed,is_annoyed,ai,C,0.98,block1,45,4
128,5032,dancing,MC8,MC,ai,NonProj,0.01,block1,45,5
128,4448,poodle,MC4,MC,ai,NonProj,0.01,block1,45,6
128,3752,pool,MC6,MC,ai,NonProj,0.03,block1,45,7
128,6671,chili,noticed,noticed,ai,C,0.99,block1,45,8
128,8056,poem,discovered,discovered,ai,C,1,block1,45,9
128,7288,frisbee,realize,realize,ai,C,0.98,block1,45,10
128,4344,cupcakes,MC5,MC,ai,NonProj,0.01,block1,45,11
128,15464,tea,confessed,confessed,ai,C,0.43,block1,45,12
128,5696,horse,is_aware,is_aware,ai,C,1,block1,45,13
128,5144,yoga,MC2,MC,ai,NonProj,0.01,block1,45,14
128,5235,hat,found_out,found_out,ai,C,0.97,block1,45,15
128,4989,picture,is_amused,is_amused,ai,C,0.99,block1,45,16
128,5281,bmw,MC7,MC,ai,NonProj,0,block1,45,17
128,5023,purple,revealed,revealed,ai,C,0.98,block1,45,18
128,8440,damp,learned,learned,ai,C,0.97,block1,45,19
128,4521,zoo,saw,saw,ai,C,0.98,block1,45,20
128,3854,dancing,MC8,MC,projective,NonProj,0.99,block2,45,21
128,11136,garage,MC3,MC,projective,NonProj,0.55,block2,45,22
128,5137,zoo,saw,saw,projective,C,0.62,block2,45,23
128,4800,bmw,MC7,MC,projective,NonProj,0.63,block2,45,24
128,7248,hat,found_out,found_out,projective,C,0.91,block2,45,25
128,6168,picture,is_amused,is_amused,projective,C,0.98,block2,45,26
128,4640,poodle,MC4,MC,projective,NonProj,0.13,block2,45,27
128,17720,frisbee,realize,realize,projective,C,0.98,block2,45,28
128,4135,cupcakes,MC5,MC,projective,NonProj,0.01,block2,45,29
128,6208,nails,established,established,projective,C,0.29,block2,45,30
128,4480,swing,MC1,MC,projective,NonProj,0.04,block2,45,31
128,4823,horse,is_aware,is_aware,projective,C,0.93,block2,45,32
128,6440,tea,confessed,confessed,projective,C,0.1,block2,45,33
128,4280,poem,discovered,discovered,projective,C,0.84,block2,45,34
128,4176,yoga,MC2,MC,projective,NonProj,0.04,block2,45,35
128,13158,damp,learned,learned,projective,C,0.75,block2,45,36
128,4107,chili,noticed,noticed,projective,C,0.97,block2,45,37
128,7055,purple,revealed,revealed,projective,C,0.63,block2,45,38
128,3600,pool,MC6,MC,projective,NonProj,0.06,block2,45,39
128,4376,ditch,is_annoyed,is_annoyed,projective,C,0.96,block2,45,40
129,5968,chili,MC1,MC,ai,NonProj,0.03,block1,47,1
129,9747,pool,realize,realize,ai,C,0.78,block1,47,2
129,4607,dancing,MC6,MC,ai,NonProj,0.01,block1,47,3
129,40984,garage,confessed,confessed,ai,C,0.85,block1,47,4
129,9136,horse,MC7,MC,ai,NonProj,0.03,block1,47,5
129,8469,cupcakes,discovered,discovered,ai,C,0.79,block1,47,6
129,3951,yoga,MC4,MC,ai,NonProj,0.03,block1,47,7
129,14384,swing,learned,learned,ai,C,0.03,block1,47,8
129,3183,nails,MC2,MC,ai,NonProj,0.02,block1,47,9
129,14769,poem,saw,saw,ai,C,0.72,block1,47,10
129,5271,bmw,MC8,MC,ai,NonProj,0.04,block1,47,11
129,5200,picture,is_aware,is_aware,ai,C,0.84,block1,47,12
129,3817,purple,noticed,noticed,ai,C,0.76,block1,47,13
129,5659,ditch,MC3,MC,ai,NonProj,0.03,block1,47,14
129,4736,poodle,found_out,found_out,ai,C,0.86,block1,47,15
129,5065,zoo,established,established,ai,C,0.82,block1,47,16
129,7175,tea,is_amused,is_amused,ai,C,0.79,block1,47,17
129,3247,frisbee,MC5,MC,ai,NonProj,0.03,block1,47,18
129,6464,hat,revealed,revealed,ai,C,0.71,block1,47,19
129,6976,damp,is_annoyed,is_annoyed,ai,C,0.88,block1,47,20
129,5870,chili,MC1,MC,projective,NonProj,0.17,block2,47,21
129,4361,picture,is_aware,is_aware,projective,C,0.88,block2,47,22
129,5039,pool,realize,realize,projective,C,0.25,block2,47,23
129,4920,tea,is_amused,is_amused,projective,C,0.68,block2,47,24
129,5493,zoo,established,established,projective,C,0.32,block2,47,25
129,4713,frisbee,MC5,MC,projective,NonProj,0.09,block2,47,26
129,5783,garage,confessed,confessed,projective,C,0.51,block2,47,27
129,3296,nails,MC2,MC,projective,NonProj,0.13,block2,47,28
129,4408,ditch,MC3,MC,projective,NonProj,0.16,block2,47,29
129,4864,purple,noticed,noticed,projective,C,0.88,block2,47,30
129,4775,damp,is_annoyed,is_annoyed,projective,C,0.85,block2,47,31
129,3416,yoga,MC4,MC,projective,NonProj,0.1,block2,47,32
129,4360,poem,saw,saw,projective,C,0.78,block2,47,33
129,2928,poodle,found_out,found_out,projective,C,0.81,block2,47,34
129,4231,bmw,MC8,MC,projective,NonProj,0.14,block2,47,35
129,5840,hat,revealed,revealed,projective,C,0.58,block2,47,36
129,3200,dancing,MC6,MC,projective,NonProj,0.18,block2,47,37
129,4072,cupcakes,discovered,discovered,projective,C,0.75,block2,47,38
129,4036,swing,learned,learned,projective,C,0.83,block2,47,39
129,2935,horse,MC7,MC,projective,NonProj,0.16,block2,47,40
130,7958,garage,is_amused,is_amused,projective,C,0.82,block1,34,1
130,10008,poem,discovered,discovered,projective,C,0.68,block1,34,2
130,4301,pool,MC1,MC,projective,NonProj,0.11,block1,34,3
130,7525,dancing,saw,saw,projective,C,0.68,block1,34,4
130,4754,zoo,is_annoyed,is_annoyed,projective,C,0.68,block1,34,5
130,6934,poodle,is_aware,is_aware,projective,C,0.84,block1,34,6
130,5810,frisbee,MC2,MC,projective,NonProj,0.1,block1,34,7
130,4448,yoga,MC4,MC,projective,NonProj,0.07,block1,34,8
130,5649,cupcakes,found_out,found_out,projective,C,0.73,block1,34,9
130,3475,nails,MC8,MC,projective,NonProj,0.03,block1,34,10
130,8212,ditch,learned,learned,projective,C,0.83,block1,34,11
130,7038,tea,MC3,MC,projective,NonProj,0.04,block1,34,12
130,5155,swing,MC6,MC,projective,NonProj,0.03,block1,34,13
130,4387,damp,MC7,MC,projective,NonProj,0.51,block1,34,14
130,7262,horse,confessed,confessed,projective,C,0.28,block1,34,15
130,6152,bmw,revealed,revealed,projective,C,0.63,block1,34,16
130,6846,hat,established,established,projective,C,0.31,block1,34,17
130,4943,chili,realize,realize,projective,C,0.72,block1,34,18
130,26308,picture,MC5,MC,projective,NonProj,0.44,block1,34,19
130,5004,purple,noticed,noticed,projective,C,0.83,block1,34,20
130,35592,swing,MC6,MC,ai,NonProj,0,block2,34,21
130,5064,tea,MC3,MC,ai,NonProj,0.02,block2,34,22
130,6373,purple,noticed,noticed,ai,C,0.96,block2,34,23
130,6256,horse,confessed,confessed,ai,C,0.96,block2,34,24
130,8494,hat,established,established,ai,C,0.24,block2,34,25
130,4833,zoo,is_annoyed,is_annoyed,ai,C,0.94,block2,34,26
130,6473,chili,realize,realize,ai,C,0.87,block2,34,27
130,6241,poem,discovered,discovered,ai,C,0.84,block2,34,28
130,6120,bmw,revealed,revealed,ai,C,0.28,block2,34,29
130,3936,yoga,MC4,MC,ai,NonProj,0.05,block2,34,30
130,4017,picture,MC5,MC,ai,NonProj,0.02,block2,34,31
130,6080,damp,MC7,MC,ai,NonProj,0.03,block2,34,32
130,3523,frisbee,MC2,MC,ai,NonProj,0.04,block2,34,33
130,3805,poodle,is_aware,is_aware,ai,C,0.97,block2,34,34
130,5617,ditch,learned,learned,ai,C,0.85,block2,34,35
130,3492,pool,MC1,MC,ai,NonProj,0.04,block2,34,36
130,3181,dancing,saw,saw,ai,C,0.85,block2,34,37
130,3281,cupcakes,found_out,found_out,ai,C,0.93,block2,34,38
130,5203,garage,is_amused,is_amused,ai,C,0.96,block2,34,39
130,2416,nails,MC8,MC,ai,NonProj,0.03,block2,34,40
131,7318,poodle,saw,saw,projective,C,0.98,block1,20,1
131,10047,ditch,MC2,MC,projective,NonProj,0,block1,20,2
131,6055,garage,is_annoyed,is_annoyed,projective,C,1,block1,20,3
131,7488,dancing,confessed,confessed,projective,C,0.84,block1,20,4
131,9623,picture,revealed,revealed,projective,C,0.4,block1,20,5
131,3601,pool,MC7,MC,projective,NonProj,0,block1,20,6
131,8647,bmw,discovered,discovered,projective,C,0.76,block1,20,7
131,9118,horse,established,established,projective,C,0.34,block1,20,8
131,3001,swing,MC4,MC,projective,NonProj,0,block1,20,9
131,3679,chili,MC3,MC,projective,NonProj,0,block1,20,10
131,3599,poem,MC6,MC,projective,NonProj,0,block1,20,11
131,4665,yoga,is_amused,is_amused,projective,C,1,block1,20,12
131,3329,cupcakes,MC1,MC,projective,NonProj,0,block1,20,13
131,3400,purple,noticed,noticed,projective,C,1,block1,20,14
131,9007,hat,found_out,found_out,projective,C,0.67,block1,20,15
131,2881,damp,MC5,MC,projective,NonProj,0,block1,20,16
131,7296,zoo,realize,realize,projective,C,0.96,block1,20,17
131,4511,frisbee,learned,learned,projective,C,0.78,block1,20,18
131,3721,tea,is_aware,is_aware,projective,C,1,block1,20,19
131,3312,nails,MC8,MC,projective,NonProj,0,block1,20,20
131,8357,tea,is_aware,is_aware,ai,C,1,block2,20,21
131,5326,yoga,is_amused,is_amused,ai,C,0.92,block2,20,22
131,3432,poodle,saw,saw,ai,C,1,block2,20,23
131,6080,horse,established,established,ai,C,0.28,block2,20,24
131,3632,purple,noticed,noticed,ai,C,1,block2,20,25
131,2440,pool,MC7,MC,ai,NonProj,0,block2,20,26
131,3952,garage,is_annoyed,is_annoyed,ai,C,0.89,block2,20,27
131,6440,picture,revealed,revealed,ai,C,0.63,block2,20,28
131,4017,hat,found_out,found_out,ai,C,0.83,block2,20,29
131,5879,dancing,confessed,confessed,ai,C,0.66,block2,20,30
131,7543,chili,MC3,MC,ai,NonProj,0,block2,20,31
131,5672,zoo,realize,realize,ai,C,1,block2,20,32
131,3208,cupcakes,MC1,MC,ai,NonProj,0,block2,20,33
131,3496,nails,MC8,MC,ai,NonProj,0,block2,20,34
131,2809,damp,MC5,MC,ai,NonProj,0,block2,20,35
131,6632,frisbee,learned,learned,ai,C,0.83,block2,20,36
131,2712,poem,MC6,MC,ai,NonProj,0,block2,20,37
131,4864,bmw,discovered,discovered,ai,C,0.27,block2,20,38
131,4223,swing,MC4,MC,ai,NonProj,0,block2,20,39
131,2672,ditch,MC2,MC,ai,NonProj,0,block2,20,40
132,23977,damp,noticed,noticed,projective,C,0.88,block1,53,1
132,15544,pool,MC8,MC,projective,NonProj,0.03,block1,53,2
132,16679,bmw,revealed,revealed,projective,C,0.84,block1,53,3
132,12187,hat,discovered,discovered,projective,C,0.97,block1,53,4
132,10456,dancing,MC1,MC,projective,NonProj,0.03,block1,53,5
132,13934,garage,is_annoyed,is_annoyed,projective,C,0.97,block1,53,6
132,9311,tea,MC5,MC,projective,NonProj,0.05,block1,53,7
132,7624,horse,realize,realize,projective,C,0.95,block1,53,8
132,9768,zoo,is_amused,is_amused,projective,C,0.93,block1,53,9
132,7540,ditch,learned,learned,projective,C,0.97,block1,53,10
132,6128,nails,MC2,MC,projective,NonProj,0.02,block1,53,11
132,9102,chili,MC6,MC,projective,NonProj,0.02,block1,53,12
132,9246,purple,established,established,projective,C,0.86,block1,53,13
132,8425,poodle,saw,saw,projective,C,0.94,block1,53,14
132,12639,poem,found_out,found_out,projective,C,1,block1,53,15
132,5157,yoga,MC4,MC,projective,NonProj,0.01,block1,53,16
132,9079,swing,MC7,MC,projective,NonProj,0.17,block1,53,17
132,10022,cupcakes,is_aware,is_aware,projective,C,0.96,block1,53,18
132,7747,picture,MC3,MC,projective,NonProj,0.04,block1,53,19
132,34595,frisbee,confessed,confessed,projective,C,0.65,block1,53,20
132,30465,purple,established,established,ai,C,0.96,block2,53,21
132,11331,chili,MC6,MC,ai,NonProj,0,block2,53,22
132,9512,poem,found_out,found_out,ai,C,0.99,block2,53,23
132,13767,bmw,revealed,revealed,ai,C,0.98,block2,53,24
132,9480,cupcakes,is_aware,is_aware,ai,C,0.99,block2,53,25
132,23121,frisbee,confessed,confessed,ai,C,0.71,block2,53,26
132,7430,nails,MC2,MC,ai,NonProj,0.01,block2,53,27
