workerid,rt,content,trigger,short_trigger,question_type,trigger_class,response,block,age,trial
126,5667,olives,MC4,MC,projective,NonProj,0.02,block2,22,22
126,3085,stuntman,NomApp,NomApp,projective,B,0.97,block2,22,23
126,6097,ballet,MC6,MC,projective,NonProj,0.02,block2,22,24
126,9854,bmw,possNP,possNP,projective,B,0.99,block2,22,25
126,5057,alcatraz,discover,discover,projective,C,0.97,block2,22,26
126,6366,aunt,know,know,projective,C,0.98,block2,22,27
126,3735,soccer,NRRC,NRRC,projective,B,0.97,block2,22,28
126,8462,pizza,MC1,MC,projective,NonProj,0,block2,22,29
126,28302,cheat,stupid,stupid,projective,C,0.99,block2,22,30
128,14012,bmw,NomApp,NomApp,projective,B,0.96,block1,43,1
128,5646,alcatraz,MC2,MC,projective,NonProj,0.02,block1,43,2
128,8503,cupcakes,MC5,MC,projective,NonProj,0.04,block1,43,3
128,9982,play,MC1,MC,projective,NonProj,0,block1,43,4
128,13828,soccer,discover,discover,projective,C,0.49,block1,43,5
128,8272,pizza,MC3,MC,projective,NonProj,0,block1,43,6
128,15583,olives,annoyed,annoyed,projective,C,0.97,block1,43,7
128,10295,cheat,stupid,stupid,projective,C,0.96,block1,43,8
128,6351,veggie,NRRC,NRRC,projective,B,1,block1,43,9
128,7489,boyfriend,possNP,possNP,projective,B,0.98,block1,43,10
128,7942,aunt,know,know,projective,C,0.98,block1,43,11
128,6294,ballet,stop,stop,projective,C,0.98,block1,43,12
128,6071,hat,MC4,MC,projective,NonProj,0.02,block1,43,13
128,4327,stuntman,MC6,MC,projective,NonProj,0.02,block1,43,14
128,17065,kids,only,only,projective,C,0.08,block1,43,15
128,16268,cheat,stupid,stupid,ai,C,0.97,block2,43,16
128,4461,alcatraz,MC2,MC,ai,NonProj,0.01,block2,43,17
128,5455,boyfriend,possNP,possNP,ai,B,1,block2,43,18
128,11903,soccer,discover,discover,ai,C,0.78,block2,43,19
128,9767,aunt,know,know,ai,C,0.98,block2,43,20
128,5047,ballet,stop,stop,ai,C,0.99,block2,43,21
128,6080,play,MC1,MC,ai,NonProj,0.02,block2,43,22
128,3584,hat,MC4,MC,ai,NonProj,0.02,block2,43,23
128,6127,pizza,MC3,MC,ai,NonProj,0.01,block2,43,24
128,10489,bmw,NomApp,NomApp,ai,B,0.99,block2,43,25
128,5004,olives,annoyed,annoyed,ai,C,0.99,block2,43,26
128,5535,veggie,NRRC,NRRC,ai,B,0.98,block2,43,27
128,5384,stuntman,MC6,MC,ai,NonProj,0,block2,43,28
128,9463,kids,only,only,ai,C,0.96,block2,43,29
128,8448,cupcakes,MC5,MC,ai,NonProj,0.03,block2,43,30
130,7463,olives,MC3,MC,ai,NonProj,0.04,block1,41,1
130,5840,boyfriend,possNP,possNP,ai,B,0.97,block1,41,2
130,17018,bmw,know,know,ai,C,0.98,block1,41,3
130,15925,muffins,only,only,ai,C,0.98,block1,41,4
130,8106,hat,annoyed,annoyed,ai,C,0.97,block1,41,5
130,6596,pizza,discover,discover,ai,C,0.97,block1,41,6
130,5640,stuntman,MC6,MC,ai,NonProj,0.01,block1,41,7
130,6518,ballet,NomApp,NomApp,ai,B,0.97,block1,41,8
130,9856,kids,stupid,stupid,ai,C,0.96,block1,41,9
130,7350,cheat,MC4,MC,ai,NonProj,0.02,block1,41,10
130,9660,cupcakes,MC1,MC,ai,NonProj,0.01,block1,41,11
130,8741,play,MC2,MC,ai,NonProj,0.02,block1,41,12
130,13869,nails,stop,stop,ai,C,0.02,block1,41,13
130,6914,aunt,MC5,MC,ai,NonProj,0.02,block1,41,14
130,6704,veggie,NRRC,NRRC,ai,B,0.98,block1,41,15
130,7207,veggie,NRRC,NRRC,projective,B,0.99,block2,41,16
130,7528,muffins,only,only,projective,C,0.99,block2,41,17
130,5733,hat,annoyed,annoyed,projective,C,0.98,block2,41,18
130,7559,kids,stupid,stupid,projective,C,0.98,block2,41,19
130,5880,stuntman,MC6,MC,projective,NonProj,0.2,block2,41,20
130,7281,nails,stop,stop,projective,C,0.78,block2,41,21
130,5840,boyfriend,possNP,possNP,projective,B,0.38,block2,41,22
130,9512,pizza,discover,discover,projective,C,0.97,block2,41,23
130,6928,olives,MC3,MC,projective,NonProj,0.3,block2,41,24
130,4046,cheat,MC4,MC,projective,NonProj,0.13,block2,41,25
130,6314,play,MC2,MC,projective,NonProj,0.15,block2,41,26
130,5912,ballet,NomApp,NomApp,projective,B,0.95,block2,41,27
130,5312,bmw,know,know,projective,C,0.94,block2,41,28
130,7085,aunt,MC5,MC,projective,NonProj,0.17,block2,41,29
130,6022,cupcakes,MC1,MC,projective,NonProj,0.21,block2,41,30
131,37741,play,stop,stop,ai,C,0.01,block1,26,1
131,18912,veggie,NomApp,NomApp,ai,B,0.98,block1,26,2
131,17046,ballet,MC2,MC,ai,NonProj,0.02,block1,26,3
131,26190,cheat,know,know,ai,C,0.99,block1,26,4
131,68678,cupcakes,MC4,MC,ai,NonProj,0.01,block1,26,5
131,29286,muffins,only,only,ai,C,0.99,block1,26,6
131,11608,stuntman,MC6,MC,ai,NonProj,0.02,block1,26,7
131,32215,soccer,NRRC,NRRC,ai,B,0.99,block1,26,8
131,13031,hat,MC3,MC,ai,NonProj,0.01,block1,26,9
131,31493,nails,stupid,stupid,ai,C,1,block1,26,10
131,13262,kids,MC1,MC,ai,NonProj,0.02,block1,26,11
131,38716,pizza,annoyed,annoyed,ai,C,0.97,block1,26,12
131,13268,bmw,possNP,possNP,ai,B,0.99,block1,26,13
131,10148,boyfriend,MC5,MC,ai,NonProj,0,block1,26,14
131,45609,alcatraz,discover,discover,ai,C,1,block1,26,15
131,10284,kids,MC1,MC,projective,NonProj,0,block2,26,16
131,9440,soccer,NRRC,NRRC,projective,B,0.98,block2,26,17
131,12808,cheat,know,know,projective,C,0.99,block2,26,18
131,7767,pizza,annoyed,annoyed,projective,C,0.99,block2,26,19
131,6013,boyfriend,MC5,MC,projective,NonProj,0.01,block2,26,20
131,7763,stuntman,MC6,MC,projective,NonProj,0.01,block2,26,21
131,18697,muffins,only,only,projective,C,0.98,block2,26,22
131,11627,alcatraz,discover,discover,projective,C,0.99,block2,26,23
131,17627,play,stop,stop,projective,C,0.98,block2,26,24
131,6427,hat,MC3,MC,projective,NonProj,0.01,block2,26,25
131,6818,bmw,possNP,possNP,projective,B,0.98,block2,26,26
131,6192,cupcakes,MC4,MC,projective,NonProj,0.01,block2,26,27
131,7062,ballet,MC2,MC,projective,NonProj,0.01,block2,26,28
131,6995,veggie,NomApp,NomApp,projective,B,0.99,block2,26,29
131,9905,nails,stupid,stupid,projective,C,0.98,block2,26,30
132,10198,alcatraz,MC2,MC,projective,NonProj,0,block1,28,1
132,6750,nails,stop,stop,projective,C,1,block1,28,2
132,4536,ballet,MC4,MC,projective,NonProj,0,block1,28,3
132,7167,muffins,only,only,projective,C,1,block1,28,4
132,7856,hat,annoyed,annoyed,projective,C,1,block1,28,5
132,7559,pizza,discover,discover,projective,C,1,block1,28,6
132,4936,kids,MC5,MC,projective,NonProj,0,block1,28,7
132,5677,play,MC1,MC,projective,NonProj,0,block1,28,8
132,15792,soccer,NRRC,NRRC,projective,B,1,block1,28,9
132,3407,bmw,MC3,MC,projective,NonProj,0,block1,28,10
132,4951,cheat,stupid,stupid,projective,C,1,block1,28,11
132,6207,aunt,know,know,projective,C,1,block1,28,12
132,8766,boyfriend,possNP,possNP,projective,B,1,block1,28,13
132,5560,stuntman,NomApp,NomApp,projective,B,1,block1,28,14
132,4472,olives,MC6,MC,projective,NonProj,0,block1,28,15
132,5781,aunt,know,know,ai,C,1,block2,28,16
132,3326,bmw,MC3,MC,ai,NonProj,0,block2,28,17
132,4439,play,MC1,MC,ai,NonProj,0,block2,28,18
132,4168,alcatraz,MC2,MC,ai,NonProj,0,block2,28,19
132,7591,muffins,only,only,ai,C,1,block2,28,20
132,3569,olives,MC6,MC,ai,NonProj,0,block2,28,21
132,4006,kids,MC5,MC,ai,NonProj,0,block2,28,22
132,5543,stuntman,NomApp,NomApp,ai,B,1,block2,28,23
132,3737,hat,annoyed,annoyed,ai,C,1,block2,28,24
132,6311,nails,stop,stop,ai,C,1,block2,28,25
132,12247,cheat,stupid,stupid,ai,C,1,block2,28,26
132,3744,soccer,NRRC,NRRC,ai,B,1,block2,28,27
132,5241,pizza,discover,discover,ai,C,1,block2,28,28
132,7462,ballet,MC4,MC,ai,NonProj,0,block2,28,29
132,5376,boyfriend,possNP,possNP,ai,B,1,block2,28,30
133,9484,cupcakes,MC5,MC,ai,NonProj,0.03,block1,41,1
133,20199,pizza,only,only,ai,C,0.73,block1,41,2
133,34620,kids,stupid,stupid,ai,C,0.08,block1,41,3
133,7814,hat,annoyed,annoyed,ai,C,0.72,block1,41,4
133,5661,stuntman,MC3,MC,ai,NonProj,0.14,block1,41,5
133,43914,cheat,MC2,MC,ai,NonProj,0.03,block1,41,6
133,11259,soccer,know,know,ai,C,1,block1,41,7
133,17405,alcatraz,discover,discover,ai,C,0.92,block1,41,8
133,4806,aunt,possNP,possNP,ai,B,0.98,block1,41,9
133,14891,muffins,NRRC,NRRC,ai,B,0.98,block1,41,10
133,29541,veggie,NomApp,NomApp,ai,B,0.99,block1,41,11
133,6798,boyfriend,MC4,MC,ai,NonProj,0.02,block1,41,12
133,7086,nails,MC6,MC,ai,NonProj,0.01,block1,41,13
133,6523,ballet,stop,stop,ai,C,0.92,block1,41,14
133,7098,bmw,MC1,MC,ai,NonProj,0.03,block1,41,15
133,4880,boyfriend,MC4,MC,projective,NonProj,0.01,block2,41,16
133,5228,muffins,NRRC,NRRC,projective,B,0.97,block2,41,17
133,6187,soccer,know,know,projective,C,0.9,block2,41,18
133,7951,aunt,possNP,possNP,projective,B,0.91,block2,41,19
133,6174,hat,annoyed,annoyed,projective,C,0.95,block2,41,20
133,6379,alcatraz,discover,discover,projective,C,0.93,block2,41,21
133,15680,kids,stupid,stupid,projective,C,0.93,block2,41,22
133,4459,pizza,only,only,projective,C,0.97,block2,41,23
133,8170,stuntman,MC3,MC,projective,NonProj,0.07,block2,41,24
133,4968,ballet,stop,stop,projective,C,0.88,block2,41,25
133,4964,veggie,NomApp,NomApp,projective,B,0.93,block2,41,26
133,34228,nails,MC6,MC,projective,NonProj,0.03,block2,41,27
133,6570,cupcakes,MC5,MC,projective,NonProj,0.21,block2,41,28
133,3995,bmw,MC1,MC,projective,NonProj,0.13,block2,41,29
133,6375,cheat,MC2,MC,projective,NonProj,0.03,block2,41,30
134,9282,aunt,MC6,MC,ai,NonProj,0,block1,40,1
134,12398,soccer,know,know,ai,C,1,block1,40,2
134,7153,nails,MC2,MC,ai,NonProj,0.01,block1,40,3
134,8398,alcatraz,MC1,MC,ai,NonProj,0.01,block1,40,4
134,6456,stuntman,MC5,MC,ai,NonProj,0.01,block1,40,5
134,7000,ballet,NomApp,NomApp,ai,B,0.98,block1,40,6
134,9056,kids,only,only,ai,C,0.98,block1,40,7
134,8328,play,stop,stop,ai,C,0.98,block1,40,8
134,6235,muffins,MC4,MC,ai,NonProj,0.01,block1,40,9
134,4566,bmw,possNP,possNP,ai,B,0.98,block1,40,10
134,10958,cheat,stupid,stupid,ai,C,0.98,block1,40,11
134,10443,cupcakes,MC3,MC,ai,NonProj,0.01,block1,40,12
134,6839,veggie,NRRC,NRRC,ai,B,0.99,block1,40,13
134,6800,olives,annoyed,annoyed,ai,C,1,block1,40,14
134,5077,pizza,discover,discover,ai,C,0.98,block1,40,15
134,6448,bmw,possNP,possNP,projective,B,0.98,block2,40,16
134,6301,ballet,NomApp,NomApp,projective,B,0.99,block2,40,17
134,8413,cheat,stupid,stupid,projective,C,0.99,block2,40,18
134,7562,kids,only,only,projective,C,0.99,block2,40,19
134,7937,olives,annoyed,annoyed,projective,C,0.99,block2,40,20
134,6905,soccer,know,know,projective,C,0.98,block2,40,21
134,5437,pizza,discover,discover,projective,C,0.99,block2,40,22
134,6176,aunt,MC6,MC,projective,NonProj,0,block2,40,23
134,6838,veggie,NRRC,NRRC,projective,B,0.99,block2,40,24
134,5046,play,stop,stop,projective,C,0.99,block2,40,25
134,19177,alcatraz,MC1,MC,projective,NonProj,0.02,block2,40,26
134,12190,nails,MC2,MC,projective,NonProj,0.02,block2,40,27
134,4756,stuntman,MC5,MC,projective,NonProj,0.01,block2,40,28
134,10512,cupcakes,MC3,MC,projective,NonProj,0.02,block2,40,29
134,9246,muffins,MC4,MC,projective,NonProj,0.01,block2,40,30
135,15778,veggie,MC3,MC,projective,NonProj,0,block1,20,1
135,21685,pizza,discover,discover,projective,C,0.01,block1,20,2
135,7745,ballet,NomApp,NomApp,projective,B,1,block1,20,3
135,7361,olives,annoyed,annoyed,projective,C,0.97,block1,20,4
135,8475,soccer,NRRC,NRRC,projective,B,0.97,block1,20,5
135,10202,play,stop,stop,projective,C,0.98,block1,20,6
135,11690,hat,know,know,projective,C,0.99,block1,20,7
135,4636,kids,MC4,MC,projective,NonProj,0.02,block1,20,8
135,5333,cupcakes,MC6,MC,projective,NonProj,0.01,block1,20,9
135,8691,nails,MC1,MC,projective,NonProj,0.01,block1,20,10
135,7401,stuntman,stupid,stupid,projective,C,0.99,block1,20,11
135,5168,bmw,possNP,possNP,projective,B,0.98,block1,20,12
135,5544,muffins,only,only,projective,C,0.98,block1,20,13
135,4346,boyfriend,MC5,MC,projective,NonProj,0.01,block1,20,14
135,4080,cheat,MC2,MC,projective,NonProj,0.01,block1,20,15
135,10344,muffins,only,only,ai,C,0.99,block2,20,16
135,6913,ballet,NomApp,NomApp,ai,B,0.98,block2,20,17
135,7498,pizza,discover,discover,ai,C,0.99,block2,20,18
135,16144,kids,MC4,MC,ai,NonProj,0.01,block2,20,19
135,5214,soccer,NRRC,NRRC,ai,B,0.99,block2,20,20
135,5219,hat,know,know,ai,C,0.98,block2,20,21
135,4772,cheat,MC2,MC,ai,NonProj,0.01,block2,20,22
135,6098,play,stop,stop,ai,C,0.99,block2,20,23
135,3688,stuntman,stupid,stupid,ai,C,0.98,block2,20,24
135,3414,veggie,MC3,MC,ai,NonProj,0.01,block2,20,25
135,4162,olives,annoyed,annoyed,ai,C,0.99,block2,20,26
135,4568,bmw,possNP,possNP,ai,B,1,block2,20,27
135,3264,nails,MC1,MC,ai,NonProj,0.03,block2,20,28
135,4951,boyfriend,MC5,MC,ai,NonProj,0.03,block2,20,29
135,3448,cupcakes,MC6,MC,ai,NonProj,0.02,block2,20,30
136,16701,stuntman,MC1,MC,ai,NonProj,0,block1,61,1
136,13711,aunt,MC4,MC,ai,NonProj,0,block1,61,2
136,10249,ballet,MC2,MC,ai,NonProj,0,block1,61,3
136,6211,play,MC6,MC,ai,NonProj,0,block1,61,4
136,8353,muffins,only,only,ai,C,0,block1,61,5
136,12138,cheat,stupid,stupid,ai,C,0.96,block1,61,6
136,13703,nails,stop,stop,ai,C,1,block1,61,7
136,9617,veggie,NRRC,NRRC,ai,B,1,block1,61,8
136,7037,olives,MC5,MC,ai,NonProj,0,block1,61,9
136,14281,soccer,discover,discover,ai,C,0,block1,61,10
136,8108,bmw,NomApp,NomApp,ai,B,0.95,block1,61,11
136,9977,cupcakes,know,know,ai,C,1,block1,61,12
136,7029,pizza,annoyed,annoyed,ai,C,0.99,block1,61,13
136,7641,alcatraz,MC3,MC,ai,NonProj,0,block1,61,14
136,9499,hat,possNP,possNP,ai,B,1,block1,61,15
136,14048,alcatraz,MC3,MC,projective,NonProj,0.04,block2,61,16
136,7649,muffins,only,only,projective,C,0.04,block2,61,17
136,5828,cheat,stupid,stupid,projective,C,0.95,block2,61,18
136,4484,olives,MC5,MC,projective,NonProj,0.09,block2,61,19
136,5984,play,MC6,MC,projective,NonProj,0,block2,61,20
136,9226,cupcakes,know,know,projective,C,1,block2,61,21
136,9467,nails,stop,stop,projective,C,1,block2,61,22
136,5844,ballet,MC2,MC,projective,NonProj,0,block2,61,23
136,7413,veggie,NRRC,NRRC,projective,B,1,block2,61,24
136,5110,bmw,NomApp,NomApp,projective,B,1,block2,61,25
136,5163,aunt,MC4,MC,projective,NonProj,0,block2,61,26
136,5234,pizza,annoyed,annoyed,projective,C,1,block2,61,27
136,4078,hat,possNP,possNP,projective,B,1,block2,61,28
136,7438,soccer,discover,discover,projective,C,0.94,block2,61,29
136,4532,stuntman,MC1,MC,projective,NonProj,0,block2,61,30
137,10382,cupcakes,MC2,MC,projective,NonProj,0.01,block1,44,1
137,29085,muffins,only,only,projective,C,1,block1,44,2
137,14117,nails,stop,stop,projective,C,0.97,block1,44,3
137,15342,pizza,MC6,MC,projective,NonProj,0.02,block1,44,4
137,15773,play,MC4,MC,projective,NonProj,0,block1,44,5
137,15866,bmw,NomApp,NomApp,projective,B,0.97,block1,44,6
137,14923,veggie,NRRC,NRRC,projective,B,1,block1,44,7
137,12349,soccer,discover,discover,projective,C,1,block1,44,8
137,14831,olives,annoyed,annoyed,projective,C,1,block1,44,9
137,12697,aunt,possNP,possNP,projective,B,0.97,block1,44,10
137,19621,stuntman,stupid,stupid,projective,C,0.98,block1,44,11
137,25101,ballet,MC1,MC,projective,NonProj,0.01,block1,44,12
137,7807,alcatraz,know,know,projective,C,0.98,block1,44,13
137,30169,cheat,MC3,MC,projective,NonProj,0.02,block1,44,14
137,8663,kids,MC5,MC,projective,NonProj,0,block1,44,15
137,9354,pizza,MC6,MC,ai,NonProj,0.01,block2,44,16
137,10488,cupcakes,MC2,MC,ai,NonProj,0.01,block2,44,17
137,6873,ballet,MC1,MC,ai,NonProj,0.02,block2,44,18
137,8136,kids,MC5,MC,ai,NonProj,0.02,block2,44,19
137,20040,stuntman,stupid,stupid,ai,C,1,block2,44,20
137,13837,play,MC4,MC,ai,NonProj,0,block2,44,21
137,12548,alcatraz,know,know,ai,C,0.98,block2,44,22
137,10985,olives,annoyed,annoyed,ai,C,0.98,block2,44,23
137,12830,aunt,possNP,possNP,ai,B,0.99,block2,44,24
137,7751,veggie,NRRC,NRRC,ai,B,0.99,block2,44,25
137,32823,nails,stop,stop,ai,C,0.02,block2,44,26
137,6405,soccer,discover,discover,ai,C,0.99,block2,44,27
137,6844,bmw,NomApp,NomApp,ai,B,0.98,block2,44,28
137,9437,cheat,MC3,MC,ai,NonProj,0.02,block2,44,29
137,8011,muffins,only,only,ai,C,0.98,block2,44,30
138,11386,stuntman,MC3,MC,ai,NonProj,0.03,block1,30,1
138,8065,kids,MC2,MC,ai,NonProj,0.03,block1,30,2
138,8841,pizza,discover,discover,ai,C,0.02,block1,30,3
138,8624,ballet,NomApp,NomApp,ai,B,0.99,block1,30,4
138,4809,olives,MC5,MC,ai,NonProj,0,block1,30,5
138,10233,cheat,stupid,stupid,ai,C,0.25,block1,30,6
138,8395,aunt,NRRC,NRRC,ai,B,1,block1,30,7
138,5894,bmw,MC4,MC,ai,NonProj,0.02,block1,30,8
138,8668,soccer,annoyed,annoyed,ai,C,0.99,block1,30,9
138,6521,boyfriend,possNP,possNP,ai,B,1,block1,30,10
138,5145,hat,MC1,MC,ai,NonProj,0,block1,30,11
138,10750,alcatraz,know,know,ai,C,1,block1,30,12
138,7495,play,stop,stop,ai,C,0,block1,30,13
138,7542,veggie,MC6,MC,ai,NonProj,0,block1,30,14
138,12980,muffins,only,only,ai,C,0.71,block1,30,15
138,4913,stuntman,MC3,MC,projective,NonProj,0.97,block2,30,16
138,4590,kids,MC2,MC,projective,NonProj,0.98,block2,30,17
138,7050,cheat,stupid,stupid,projective,C,0.12,block2,30,18
138,10157,muffins,only,only,projective,C,0.21,block2,30,19
138,5245,bmw,MC4,MC,projective,NonProj,0.05,block2,30,20
138,6661,pizza,discover,discover,projective,C,1,block2,30,21
138,5805,hat,MC1,MC,projective,NonProj,0.04,block2,30,22
138,5836,soccer,annoyed,annoyed,projective,C,0.99,block2,30,23
138,5336,boyfriend,possNP,possNP,projective,B,0.98,block2,30,24
138,5009,veggie,MC6,MC,projective,NonProj,0,block2,30,25
138,5217,olives,MC5,MC,projective,NonProj,0,block2,30,26
138,7747,aunt,NRRC,NRRC,projective,B,1,block2,30,27
138,4688,ballet,NomApp,NomApp,projective,B,1,block2,30,28
138,6872,alcatraz,know,know,projective,C,0.98,block2,30,29
138,7265,play,stop,stop,projective,C,0,block2,30,30
139,11446,hat,possNP,possNP,projective,B,1,block1,35,1
139,6567,muffins,only,only,projective,C,0.85,block1,35,2
139,9680,olives,MC1,MC,projective,NonProj,0,block1,35,3
139,6320,bmw,MC2,MC,projective,NonProj,0,block1,35,4
139,8032,kids,MC6,MC,projective,NonProj,0,block1,35,5
139,6175,veggie,NRRC,NRRC,projective,B,1,block1,35,6
139,7176,soccer,discover,discover,projective,C,0.91,block1,35,7
139,7536,boyfriend,MC3,MC,projective,NonProj,0,block1,35,8
139,4664,ballet,NomApp,NomApp,projective,B,1,block1,35,9
139,5080,stuntman,MC5,MC,projective,NonProj,0,block1,35,10
139,9647,nails,stupid,stupid,projective,C,0.71,block1,35,11
139,6552,cheat,MC4,MC,projective,NonProj,0,block1,35,12
139,9783,play,stop,stop,projective,C,0.88,block1,35,13
139,7879,pizza,annoyed,annoyed,projective,C,0.97,block1,35,14
139,7952,aunt,know,know,projective,C,0.99,block1,35,15
139,7510,boyfriend,MC3,MC,ai,NonProj,0,block2,35,16
139,5288,cheat,MC4,MC,ai,NonProj,0,block2,35,17
139,6239,veggie,NRRC,NRRC,ai,B,1,block2,35,18
139,4592,olives,MC1,MC,ai,NonProj,0,block2,35,19
139,5615,kids,MC6,MC,ai,NonProj,0,block2,35,20
139,7760,muffins,only,only,ai,C,1,block2,35,21
139,4375,bmw,MC2,MC,ai,NonProj,0,block2,35,22
139,3906,stuntman,MC5,MC,ai,NonProj,0,block2,35,23
139,9311,play,stop,stop,ai,C,1,block2,35,24
139,6880,nails,stupid,stupid,ai,C,0.98,block2,35,25
139,4416,ballet,NomApp,NomApp,ai,B,1,block2,35,26
139,5032,pizza,annoyed,annoyed,ai,C,1,block2,35,27
139,7679,aunt,know,know,ai,C,0.99,block2,35,28
139,4928,hat,possNP,possNP,ai,B,1,block2,35,29
139,6384,soccer,discover,discover,ai,C,0.99,block2,35,30
140,6870,alcatraz,MC3,MC,projective,NonProj,0,block1,30,1
140,5400,cheat,MC5,MC,projective,NonProj,0.03,block1,30,2
140,9992,play,discover,discover,projective,C,0.99,block1,30,3
140,8520,bmw,NomApp,NomApp,projective,B,0.97,block1,30,4
140,8776,soccer,know,know,projective,C,0.98,block1,30,5
140,4696,boyfriend,MC1,MC,projective,NonProj,0.02,block1,30,6
140,4544,hat,possNP,possNP,projective,B,1,block1,30,7
140,11264,aunt,NRRC,NRRC,projective,B,0.98,block1,30,8
140,11313,olives,annoyed,annoyed,projective,C,1,block1,30,9
140,5656,veggie,MC2,MC,projective,NonProj,0.01,block1,30,10
140,6224,cupcakes,MC4,MC,projective,NonProj,0.01,block1,30,11
140,7240,stuntman,stupid,stupid,projective,C,0.97,block1,30,12
140,9408,ballet,stop,stop,projective,C,0.99,block1,30,13
140,17496,pizza,only,only,projective,C,0.98,block1,30,14
140,24224,nails,MC6,MC,projective,NonProj,0.02,block1,30,15
140,5495,nails,MC6,MC,ai,NonProj,0.02,block2,30,16
140,4248,alcatraz,MC3,MC,ai,NonProj,0.01,block2,30,17
140,4304,cupcakes,MC4,MC,ai,NonProj,0.03,block2,30,18
140,4792,hat,possNP,possNP,ai,B,0.99,block2,30,19
140,5719,ballet,stop,stop,ai,C,0.99,block2,30,20
140,7472,bmw,NomApp,NomApp,ai,B,0.99,block2,30,21
140,4624,veggie,MC2,MC,ai,NonProj,0.01,block2,30,22
140,7336,play,discover,discover,ai,C,1,block2,30,23
140,5641,stuntman,stupid,stupid,ai,C,1,block2,30,24
140,4208,cheat,MC5,MC,ai,NonProj,0.01,block2,30,25
140,3600,boyfriend,MC1,MC,ai,NonProj,0.03,block2,30,26
140,5112,pizza,only,only,ai,C,0.99,block2,30,27
140,4392,soccer,know,know,ai,C,0.99,block2,30,28
140,4624,olives,annoyed,annoyed,ai,C,0.98,block2,30,29
140,3976,aunt,NRRC,NRRC,ai,B,0.99,block2,30,30
141,7649,olives,MC5,MC,ai,NonProj,0.03,block1,42,1
141,8606,veggie,NRRC,NRRC,ai,B,1,block1,42,2
141,8190,hat,annoyed,annoyed,ai,C,0.98,block1,42,3
141,8595,cheat,stupid,stupid,ai,C,0.99,block1,42,4
141,19631,aunt,possNP,possNP,ai,B,0.92,block1,42,5
141,6053,alcatraz,MC3,MC,ai,NonProj,0.02,block1,42,6
141,18720,nails,discover,discover,ai,C,0.5,block1,42,7
141,9844,boyfriend,MC4,MC,ai,NonProj,0.01,block1,42,8
141,15311,play,stop,stop,ai,C,0.98,block1,42,9
141,8899,stuntman,NomApp,NomApp,ai,B,0.97,block1,42,10
141,8460,muffins,only,only,ai,C,0.98,block1,42,11
141,4565,cupcakes,MC6,MC,ai,NonProj,0.02,block1,42,12
141,8541,ballet,MC2,MC,ai,NonProj,0.03,block1,42,13
141,4387,soccer,MC1,MC,ai,NonProj,0.03,block1,42,14
141,7942,bmw,know,know,ai,C,0.98,block1,42,15
141,12058,alcatraz,MC3,MC,projective,NonProj,0.03,block2,42,16
141,5039,veggie,NRRC,NRRC,projective,B,0.98,block2,42,17
141,4365,olives,MC5,MC,projective,NonProj,0.02,block2,42,18
141,7154,bmw,know,know,projective,C,0.98,block2,42,19
141,4275,stuntman,NomApp,NomApp,projective,B,0.99,block2,42,20
141,4454,boyfriend,MC4,MC,projective,NonProj,0,block2,42,21
141,10744,nails,discover,discover,projective,C,0.51,block2,42,22
141,4781,muffins,only,only,projective,C,0.97,block2,42,23
141,5648,play,stop,stop,projective,C,0.97,block2,42,24
141,7121,aunt,possNP,possNP,projective,B,0.97,block2,42,25
141,3881,soccer,MC1,MC,projective,NonProj,0.01,block2,42,26
141,3554,cupcakes,MC6,MC,projective,NonProj,0.02,block2,42,27
141,9056,cheat,stupid,stupid,projective,C,0.99,block2,42,28
141,3431,ballet,MC2,MC,projective,NonProj,0.02,block2,42,29
141,9731,hat,annoyed,annoyed,projective,C,0.98,block2,42,30
142,8663,muffins,MC4,MC,ai,NonProj,0.04,block1,33,1
142,8185,stuntman,MC2,MC,ai,NonProj,0.03,block1,33,2
142,6866,hat,MC6,MC,ai,NonProj,0.02,block1,33,3
142,17537,kids,MC5,MC,ai,NonProj,0.03,block1,33,4
142,11596,cupcakes,know,know,ai,C,0.99,block1,33,5
142,8218,alcatraz,NRRC,NRRC,ai,B,0.97,block1,33,6
142,9966,play,stop,stop,ai,C,0.98,block1,33,7
142,8467,veggie,NomApp,NomApp,ai,B,0.99,block1,33,8
142,6403,soccer,discover,discover,ai,C,0.98,block1,33,9
142,8436,bmw,annoyed,annoyed,ai,C,1,block1,33,10
142,5367,aunt,MC1,MC,ai,NonProj,0,block1,33,11
142,6177,olives,MC3,MC,ai,NonProj,0.04,block1,33,12
142,6966,nails,stupid,stupid,ai,C,0.97,block1,33,13
142,8882,pizza,only,only,ai,C,0.98,block1,33,14
142,4030,boyfriend,possNP,possNP,ai,B,0.98,block1,33,15
142,5584,aunt,MC1,MC,projective,NonProj,0,block2,33,16
142,5740,nails,stupid,stupid,projective,C,0.98,block2,33,17
142,4888,stuntman,MC2,MC,projective,NonProj,0.01,block2,33,18
142,7996,muffins,MC4,MC,projective,NonProj,0.46,block2,33,19
142,8498,bmw,annoyed,annoyed,projective,C,0.97,block2,33,20
142,3859,boyfriend,possNP,possNP,projective,B,0.97,block2,33,21
142,3811,olives,MC3,MC,projective,NonProj,0,block2,33,22
142,3436,veggie,NomApp,NomApp,projective,B,0.98,block2,33,23
142,5864,soccer,discover,discover,projective,C,0.98,block2,33,24
142,5318,pizza,only,only,projective,C,0.99,block2,33,25
