workerid,rt,content,trigger,short_trigger,trigger_class,response,block,slide_number_in_experiment,age,trial
137,6507,veggie,NomApp,NomApp,B,0.99,block1,13,53,11
137,7997,pizza,annoyed,annoyed,C,1,block1,14,53,12
137,4685,aunt,MC5,MC,NonProj,0,block1,15,53,13
137,6147,olives,MC3,MC,NonProj,0,block1,16,53,14
137,6897,alcatraz,NRRC,NRRC,B,1,block1,17,53,15
138,7970,cupcakes,MC6,MC,NonProj,0.04,block1,3,32,1
138,11134,olives,annoyed,annoyed,C,0.5,block1,4,32,2
138,5542,stuntman,MC1,MC,NonProj,0.03,block1,5,32,3
138,5775,play,know,know,C,0.5,block1,6,32,4
138,7200,hat,possNP,possNP,B,0.71,block1,7,32,5
138,4992,ballet,NomApp,NomApp,B,0.59,block1,8,32,6
138,7223,soccer,discover,discover,C,0.51,block1,9,32,7
138,4432,bmw,MC4,MC,NonProj,0.03,block1,10,32,8
138,6310,boyfriend,MC2,MC,NonProj,0.02,block1,11,32,9
138,4009,alcatraz,MC5,MC,NonProj,0.02,block1,12,32,10
138,7623,kids,stupid,stupid,C,0.53,block1,13,32,11
138,6613,pizza,only,only,C,0.4,block1,14,32,12
138,9073,nails,stop,stop,C,0.84,block1,15,32,13
138,4878,veggie,MC3,MC,NonProj,0.01,block1,16,32,14
138,8191,muffins,NRRC,NRRC,B,0.57,block1,17,32,15
139,4487,kids,stupid,stupid,C,0.99,block1,3,31,1
139,4407,stuntman,NomApp,NomApp,B,0.59,block1,4,31,2
139,5609,pizza,annoyed,annoyed,C,0.99,block1,5,31,3
139,3727,bmw,MC4,MC,NonProj,0.01,block1,6,31,4
139,3848,soccer,MC2,MC,NonProj,0.02,block1,7,31,5
139,4560,boyfriend,NRRC,NRRC,B,0.51,block1,8,31,6
139,5255,muffins,only,only,C,0.52,block1,9,31,7
139,6072,play,discover,discover,C,0.52,block1,10,31,8
139,3456,cupcakes,MC3,MC,NonProj,0.01,block1,11,31,9
139,3281,aunt,MC5,MC,NonProj,0.02,block1,12,31,10
139,5423,nails,MC6,MC,NonProj,0.02,block1,13,31,11
139,3600,cheat,know,know,C,0.48,block1,14,31,12
139,6312,ballet,stop,stop,C,0.3,block1,15,31,13
139,4454,olives,MC1,MC,NonProj,0.02,block1,16,31,14
139,3425,hat,possNP,possNP,B,0.51,block1,17,31,15
140,7326,soccer,MC6,MC,NonProj,0.03,block1,3,21,1
140,10023,hat,annoyed,annoyed,C,0.8,block1,4,21,2
140,13037,cupcakes,know,know,C,0.76,block1,5,21,3
140,9475,pizza,discover,discover,C,0.64,block1,6,21,4
140,6897,boyfriend,MC3,MC,NonProj,0.04,block1,7,21,5
140,8571,play,MC4,MC,NonProj,0.07,block1,8,21,6
140,7430,veggie,MC2,MC,NonProj,0.0600000000000001,block1,9,21,7
140,13091,kids,only,only,C,0.13,block1,10,21,8
140,10028,stuntman,NomApp,NomApp,B,0.82,block1,11,21,9
140,12514,aunt,NRRC,NRRC,B,0.6,block1,12,21,10
140,13516,bmw,possNP,possNP,B,0.59,block1,13,21,11
140,10409,nails,stop,stop,C,0.84,block1,14,21,12
140,7577,cheat,stupid,stupid,C,0.11,block1,15,21,13
140,7908,ballet,MC1,MC,NonProj,0.04,block1,16,21,14
140,7396,olives,MC5,MC,NonProj,0.09,block1,17,21,15
141,12830,cupcakes,know,know,C,1,block1,3,30,1
141,4603,stuntman,MC4,MC,NonProj,0.01,block1,4,30,2
141,11347,muffins,only,only,C,0.42,block1,5,30,3
141,4220,hat,MC6,MC,NonProj,0.01,block1,6,30,4
141,6976,play,stop,stop,C,0.96,block1,7,30,5
141,4623,boyfriend,MC2,MC,NonProj,0,block1,8,30,6
141,4560,olives,MC5,MC,NonProj,0,block1,9,30,7
141,6335,veggie,NomApp,NomApp,B,0.97,block1,10,30,8
141,4988,soccer,MC3,MC,NonProj,0.02,block1,11,30,9
141,6060,ballet,MC1,MC,NonProj,0.01,block1,12,30,10
141,7117,nails,discover,discover,C,0.96,block1,13,30,11
141,5252,bmw,possNP,possNP,B,0.92,block1,14,30,12
141,6690,pizza,annoyed,annoyed,C,0.99,block1,15,30,13
141,7146,aunt,NRRC,NRRC,B,1,block1,16,30,14
141,7357,kids,stupid,stupid,C,0.97,block1,17,30,15
142,140841,pizza,only,only,C,0,block1,3,21,1
142,26447,muffins,MC5,MC,NonProj,0,block1,4,21,2
142,9427,stuntman,MC1,MC,NonProj,0,block1,5,21,3
142,8851,alcatraz,know,know,C,1,block1,6,21,4
142,9426,nails,MC4,MC,NonProj,0,block1,7,21,5
142,11674,cheat,stupid,stupid,C,1,block1,8,21,6
142,106518,hat,MC2,MC,NonProj,0,block1,9,21,7
142,4210,olives,annoyed,annoyed,C,1,block1,10,21,8
142,32023,soccer,discover,discover,C,0,block1,11,21,9
142,10907,ballet,NomApp,NomApp,B,0,block1,12,21,10
142,10411,aunt,possNP,possNP,B,0,block1,13,21,11
142,7481,cupcakes,MC3,MC,NonProj,0,block1,14,21,12
142,6737,veggie,NRRC,NRRC,B,0,block1,15,21,13
142,4211,boyfriend,MC6,MC,NonProj,0.03,block1,16,21,14
142,8396,play,stop,stop,C,0.02,block1,17,21,15
143,149041,veggie,NomApp,NomApp,B,1,block1,3,25,1
143,15202,olives,annoyed,annoyed,C,1,block1,4,25,2
143,9847,soccer,MC5,MC,NonProj,0,block1,5,25,3
143,8609,alcatraz,discover,discover,C,1,block1,6,25,4
143,11731,pizza,MC1,MC,NonProj,0,block1,7,25,5
143,9944,muffins,only,only,C,0,block1,8,25,6
143,105835,cupcakes,NRRC,NRRC,B,0.05,block1,9,25,7
143,12009,ballet,MC3,MC,NonProj,0,block1,10,25,8
143,24187,play,stop,stop,C,0,block1,11,25,9
143,13845,nails,stupid,stupid,C,0,block1,12,25,10
143,7265,bmw,MC2,MC,NonProj,0,block1,13,25,11
143,7853,kids,MC6,MC,NonProj,0,block1,14,25,12
143,6661,cheat,know,know,C,0.0600000000000001,block1,15,25,13
143,8346,boyfriend,MC4,MC,NonProj,0.02,block1,16,25,14
143,7357,hat,possNP,possNP,B,0.27,block1,17,25,15
144,144795,ballet,stop,stop,C,0,block1,3,25,1
144,20870,veggie,MC5,MC,NonProj,0,block1,4,25,2
144,9666,muffins,MC4,MC,NonProj,0,block1,5,25,3
144,8728,soccer,discover,discover,C,0,block1,6,25,4
144,9344,boyfriend,MC6,MC,NonProj,0,block1,7,25,5
144,11084,olives,annoyed,annoyed,C,1,block1,8,25,6
144,107058,aunt,NRRC,NRRC,B,1,block1,9,25,7
144,8614,cheat,know,know,C,0,block1,10,25,8
144,27728,pizza,MC3,MC,NonProj,0,block1,11,25,9
144,12374,kids,only,only,C,0,block1,12,25,10
144,9030,hat,possNP,possNP,B,0.41,block1,13,25,11
144,7466,cupcakes,MC2,MC,NonProj,0,block1,14,25,12
144,6813,stuntman,stupid,stupid,C,0,block1,15,25,13
144,5628,bmw,NomApp,NomApp,B,0.02,block1,16,25,14
144,8278,nails,MC1,MC,NonProj,0.04,block1,17,25,15
145,11348,boyfriend,NRRC,NRRC,B,0.75,block1,3,38,1
145,6201,play,MC4,MC,NonProj,0,block1,4,38,2
145,5280,cheat,MC5,MC,NonProj,0,block1,5,38,3
145,8753,ballet,stop,stop,C,0.42,block1,6,38,4
145,6799,cupcakes,know,know,C,0.86,block1,7,38,5
145,4635,kids,MC2,MC,NonProj,0,block1,8,38,6
145,7598,muffins,only,only,C,0.69,block1,9,38,7
145,5284,veggie,NomApp,NomApp,B,0.83,block1,10,38,8
145,7333,soccer,discover,discover,C,0.72,block1,11,38,9
145,4913,olives,MC1,MC,NonProj,0,block1,12,38,10
145,6246,aunt,possNP,possNP,B,0.68,block1,13,38,11
145,4021,stuntman,stupid,stupid,C,0.78,block1,14,38,12
145,4968,pizza,MC6,MC,NonProj,0,block1,15,38,13
145,6732,nails,MC3,MC,NonProj,0,block1,16,38,14
145,4717,hat,annoyed,annoyed,C,0.76,block1,17,38,15
146,23649,muffins,NRRC,NRRC,B,0.65,block1,3,28,1
146,25850,ballet,MC6,MC,NonProj,0.01,block1,4,28,2
146,6409,play,stop,stop,C,0.79,block1,5,28,3
146,9752,cheat,know,know,C,0.79,block1,6,28,4
146,5074,aunt,MC4,MC,NonProj,0,block1,7,28,5
146,5184,bmw,MC1,MC,NonProj,0.01,block1,8,28,6
146,4554,boyfriend,possNP,possNP,B,0.85,block1,9,28,7
146,4705,stuntman,MC3,MC,NonProj,0.01,block1,10,28,8
146,4871,cupcakes,MC5,MC,NonProj,0,block1,11,28,9
146,6650,kids,MC2,MC,NonProj,0.03,block1,12,28,10
146,5651,veggie,NomApp,NomApp,B,0.89,block1,13,28,11
146,5544,alcatraz,discover,discover,C,0.85,block1,14,28,12
146,5640,pizza,only,only,C,0.69,block1,15,28,13
146,4449,nails,stupid,stupid,C,0.8,block1,16,28,14
146,4981,olives,annoyed,annoyed,C,0.77,block1,17,28,15
147,14224,nails,stupid,stupid,C,0.88,block1,3,41,1
147,10055,play,stop,stop,C,0.98,block1,4,41,2
147,14833,ballet,NomApp,NomApp,B,0.93,block1,5,41,3
147,5668,bmw,MC5,MC,NonProj,0.01,block1,6,41,4
147,35447,soccer,NRRC,NRRC,B,0.54,block1,7,41,5
147,8207,cupcakes,MC6,MC,NonProj,0.01,block1,8,41,6
147,8115,aunt,possNP,possNP,B,0.9,block1,9,41,7
147,18610,alcatraz,MC4,MC,NonProj,0.02,block1,10,41,8
147,16538,kids,MC1,MC,NonProj,0.02,block1,11,41,9
147,4327,stuntman,MC3,MC,NonProj,0.02,block1,12,41,10
147,6389,cheat,know,know,C,0.9,block1,13,41,11
147,6053,muffins,only,only,C,0.83,block1,14,41,12
147,17187,veggie,MC2,MC,NonProj,0.01,block1,15,41,13
147,7996,pizza,discover,discover,C,0.87,block1,16,41,14
147,5692,olives,annoyed,annoyed,C,0.99,block1,17,41,15
148,31721,alcatraz,discover,discover,C,0,block1,3,28,1
148,14224,cheat,MC2,MC,NonProj,0,block1,4,28,2
148,18319,hat,possNP,possNP,B,0.76,block1,5,28,3
148,25116,play,stop,stop,C,0.16,block1,6,28,4
148,16152,veggie,MC4,MC,NonProj,0,block1,7,28,5
148,11137,kids,MC1,MC,NonProj,0,block1,8,28,6
148,12969,stuntman,stupid,stupid,C,0.38,block1,9,28,7
148,26573,olives,annoyed,annoyed,C,0.66,block1,10,28,8
148,9440,cupcakes,know,know,C,0,block1,11,28,9
148,12466,boyfriend,MC5,MC,NonProj,0,block1,12,28,10
148,14635,soccer,MC6,MC,NonProj,0,block1,13,28,11
148,11117,aunt,NRRC,NRRC,B,0.78,block1,14,28,12
148,13652,muffins,MC3,MC,NonProj,0,block1,15,28,13
148,9033,pizza,only,only,C,0,block1,16,28,14
148,9042,bmw,NomApp,NomApp,B,0.56,block1,17,28,15
149,6990,bmw,MC6,MC,NonProj,0.03,block1,3,29,1
149,13751,soccer,discover,discover,C,0.03,block1,4,29,2
149,8376,kids,only,only,C,0.96,block1,5,29,3
149,12799,nails,stupid,stupid,C,0.25,block1,6,29,4
149,4047,play,MC5,MC,NonProj,0,block1,7,29,5
149,5695,ballet,stop,stop,C,0,block1,8,29,6
149,7016,olives,annoyed,annoyed,C,1,block1,9,29,7
149,3976,hat,MC3,MC,NonProj,0.02,block1,10,29,8
149,5831,pizza,MC4,MC,NonProj,0.02,block1,11,29,9
149,7288,veggie,NomApp,NomApp,B,1,block1,12,29,10
149,4071,alcatraz,MC2,MC,NonProj,0,block1,13,29,11
149,6223,muffins,MC1,MC,NonProj,0,block1,14,29,12
149,7760,cupcakes,NRRC,NRRC,B,1,block1,15,29,13
149,4568,aunt,know,know,C,0,block1,16,29,14
149,4311,boyfriend,possNP,possNP,B,0.96,block1,17,29,15
150,18672,aunt,possNP,possNP,B,0.8,block1,3,21,1
150,10796,muffins,NRRC,NRRC,B,0.86,block1,4,21,2
150,10574,nails,MC6,MC,NonProj,0.11,block1,5,21,3
150,5723,boyfriend,MC3,MC,NonProj,0.13,block1,6,21,4
150,11428,stuntman,stupid,stupid,C,0.78,block1,7,21,5
150,9017,ballet,stop,stop,C,0.31,block1,8,21,6
150,7220,bmw,know,know,C,0,block1,9,21,7
150,6055,cupcakes,MC2,MC,NonProj,0.01,block1,10,21,8
150,4894,alcatraz,MC1,MC,NonProj,0.01,block1,11,21,9
150,7835,soccer,annoyed,annoyed,C,0.85,block1,12,21,10
150,9145,pizza,only,only,C,0.64,block1,13,21,11
150,6957,veggie,NomApp,NomApp,B,0.88,block1,14,21,12
150,4754,hat,MC4,MC,NonProj,0,block1,15,21,13
150,4969,cheat,MC5,MC,NonProj,0,block1,16,21,14
150,9864,play,discover,discover,C,0,block1,17,21,15
151,21860,ballet,NomApp,NomApp,B,1,block1,3,28,1
151,8135,nails,stop,stop,C,0,block1,4,28,2
151,7427,kids,only,only,C,0.1,block1,5,28,3
151,5220,aunt,MC4,MC,NonProj,0,block1,6,28,4
151,5524,hat,possNP,possNP,B,0.42,block1,7,28,5
151,6503,alcatraz,discover,discover,C,0.05,block1,8,28,6
151,3465,play,MC5,MC,NonProj,0.04,block1,9,28,7
151,4096,veggie,MC1,MC,NonProj,0.03,block1,10,28,8
151,3567,pizza,MC6,MC,NonProj,0.03,block1,11,28,9
151,4207,soccer,know,know,C,0.01,block1,12,28,10
151,7359,olives,MC2,MC,NonProj,0,block1,13,28,11
151,7707,cheat,stupid,stupid,C,0.15,block1,14,28,12
151,6548,stuntman,MC3,MC,NonProj,0,block1,15,28,13
151,7369,bmw,annoyed,annoyed,C,0.53,block1,16,28,14
151,5591,muffins,NRRC,NRRC,B,0.65,block1,17,28,15
152,24826,aunt,possNP,possNP,B,0.57,block1,3,40,1
152,21422,ballet,stop,stop,C,0.52,block1,4,40,2
152,14399,pizza,only,only,C,0.17,block1,5,40,3
152,14188,olives,MC3,MC,NonProj,0.02,block1,6,40,4
152,12450,stuntman,MC4,MC,NonProj,0.01,block1,7,40,5
152,25262,cheat,know,know,C,0.64,block1,8,40,6
152,13767,boyfriend,MC6,MC,NonProj,0.04,block1,9,40,7
152,29207,soccer,discover,discover,C,0.56,block1,10,40,8
152,11959,alcatraz,MC5,MC,NonProj,0.03,block1,11,40,9
152,13727,nails,stupid,stupid,C,0.51,block1,12,40,10
152,13976,muffins,MC1,MC,NonProj,0.04,block1,13,40,11
152,19222,cupcakes,NRRC,NRRC,B,0.52,block1,14,40,12
152,15863,veggie,MC2,MC,NonProj,0.03,block1,15,40,13
152,25199,hat,annoyed,annoyed,C,0.56,block1,16,40,14
152,26984,bmw,NomApp,NomApp,B,0.43,block1,17,40,15
153,10329,nails,stop,stop,C,0.97,block1,3,33,1
153,5464,veggie,MC4,MC,NonProj,0.03,block1,4,33,2
153,5887,play,MC3,MC,NonProj,0.02,block1,5,33,3
153,5703,ballet,NomApp,NomApp,B,0.98,block1,6,33,4
153,5518,cheat,MC6,MC,NonProj,0.02,block1,7,33,5
153,8064,alcatraz,discover,discover,C,0.99,block1,8,33,6
153,4737,pizza,MC5,MC,NonProj,0.03,block1,9,33,7
153,4030,stuntman,stupid,stupid,C,1,block1,10,33,8
153,5847,soccer,MC2,MC,NonProj,0.03,block1,11,33,9
153,18015,hat,annoyed,annoyed,C,0.99,block1,12,33,10
153,26840,bmw,know,know,C,0.98,block1,13,33,11
153,9161,kids,only,only,C,0.77,block1,14,33,12
153,4591,boyfriend,NRRC,NRRC,B,0.98,block1,15,33,13
153,6160,cupcakes,MC1,MC,NonProj,0.02,block1,16,33,14
153,3887,aunt,possNP,possNP,B,0.97,block1,17,33,15
154,14095,ballet,MC2,MC,NonProj,0.01,block1,3,49,1
154,8736,aunt,know,know,C,0.86,block1,4,49,2
154,12336,veggie,NomApp,NomApp,B,0.87,block1,5,49,3
154,12816,nails,stop,stop,C,0.93,block1,6,49,4
154,6872,boyfriend,possNP,possNP,B,0.95,block1,7,49,5
154,5737,olives,MC1,MC,NonProj,0.04,block1,8,49,6
154,13209,cheat,stupid,stupid,C,0.85,block1,9,49,7
154,5873,alcatraz,discover,discover,C,0.97,block1,10,49,8
154,9431,bmw,annoyed,annoyed,C,0.97,block1,11,49,9
154,6224,cupcakes,MC4,MC,NonProj,0.03,block1,12,49,10
154,6752,soccer,MC5,MC,NonProj,0.03,block1,13,49,11
154,6992,hat,MC3,MC,NonProj,0,block1,14,49,12
154,5841,stuntman,MC6,MC,NonProj,0.01,block1,15,49,13
154,10953,muffins,NRRC,NRRC,B,0.97,block1,16,49,14
154,10478,pizza,only,only,C,0.95,block1,17,49,15
155,15400,boyfriend,possNP,possNP,B,0.57,block1,3,20,1
155,12977,aunt,MC1,MC,NonProj,0.18,block1,4,20,2
155,11925,veggie,NomApp,NomApp,B,0.43,block1,5,20,3
155,7910,pizza,MC4,MC,NonProj,0.03,block1,6,20,4
155,7532,alcatraz,NRRC,NRRC,B,0.34,block1,7,20,5
155,12291,olives,annoyed,annoyed,C,0.54,block1,8,20,6
155,4999,nails,stop,stop,C,0.03,block1,9,20,7
155,8019,stuntman,stupid,stupid,C,0.38,block1,10,20,8
155,5976,cheat,MC2,MC,NonProj,0,block1,11,20,9
155,9088,muffins,only,only,C,0.05,block1,12,20,10
155,5976,bmw,MC5,MC,NonProj,0.04,block1,13,20,11
155,5726,kids,MC3,MC,NonProj,0.0600000000000001,block1,14,20,12
155,12064,ballet,MC6,MC,NonProj,0.02,block1,15,20,13
155,18481,cupcakes,know,know,C,0.4,block1,16,20,14
155,11363,play,discover,discover,C,0.39,block1,17,20,15
156,15379,bmw,MC4,MC,NonProj,0,block1,3,77,1
156,20054,pizza,only,only,C,0.93,block1,4,77,2
156,9055,stuntman,MC3,MC,NonProj,0,block1,5,77,3
156,10336,alcatraz,NRRC,NRRC,B,1,block1,6,77,4
156,9039,cupcakes,MC6,MC,NonProj,0,block1,7,77,5
156,9143,boyfriend,possNP,possNP,B,0.96,block1,8,77,6
156,17191,olives,annoyed,annoyed,C,0.49,block1,9,77,7
156,8343,play,stop,stop,C,0.87,block1,10,77,8
156,7911,nails,MC2,MC,NonProj,0.04,block1,11,77,9
156,10847,hat,know,know,C,0.93,block1,12,77,10
156,10319,soccer,discover,discover,C,0.64,block1,13,77,11
156,7456,kids,stupid,stupid,C,0.5,block1,14,77,12
156,7143,ballet,MC5,MC,NonProj,0.03,block1,15,77,13
156,8080,muffins,MC1,MC,NonProj,0.0600000000000001,block1,16,77,14
156,6894,veggie,NomApp,NomApp,B,0.84,block1,17,77,15
157,14276,cupcakes,know,know,C,0.73,block1,3,47,1
157,35796,veggie,NomApp,NomApp,B,0.84,block1,4,47,2
157,14406,bmw,possNP,possNP,B,0.89,block1,5,47,3
157,13271,muffins,MC1,MC,NonProj,0.0600000000000001,block1,6,47,4
157,22926,boyfriend,MC2,MC,NonProj,0.04,block1,7,47,5
157,23633,hat,annoyed,annoyed,C,0.77,block1,8,47,6
157,17914,stuntman,MC6,MC,NonProj,0.05,block1,9,47,7
157,18270,alcatraz,NRRC,NRRC,B,0.8,block1,10,47,8
157,32230,nails,stop,stop,C,0.85,block1,11,47,9
157,14688,olives,MC4,MC,NonProj,0.05,block1,12,47,10
157,34622,cheat,stupid,stupid,C,0.18,block1,13,47,11
157,23332,pizza,only,only,C,0.3,block1,14,47,12
157,34631,soccer,discover,discover,C,0.75,block1,15,47,13
157,18556,ballet,MC5,MC,NonProj,0.01,block1,16,47,14
157,23695,aunt,MC3,MC,NonProj,0.03,block1,17,47,15
158,18823,muffins,only,only,C,0.51,block1,3,54,1
158,8746,pizza,MC1,MC,NonProj,0.04,block1,4,54,2
158,12949,cupcakes,NRRC,NRRC,B,0.71,block1,5,54,3
158,10575,nails,MC5,MC,NonProj,0,block1,6,54,4
158,12104,alcatraz,discover,discover,C,0.58,block1,7,54,5
158,7462,veggie,MC4,MC,NonProj,0.02,block1,8,54,6
158,14519,hat,possNP,possNP,B,0.67,block1,9,54,7
158,9420,cheat,know,know,C,0.6,block1,10,54,8
158,6031,kids,stupid,stupid,C,0.66,block1,11,54,9
158,10581,ballet,NomApp,NomApp,B,0.58,block1,12,54,10
158,11237,play,stop,stop,C,0.53,block1,13,54,11
158,8277,stuntman,MC2,MC,NonProj,0.02,block1,14,54,12
158,8647,soccer,annoyed,annoyed,C,0.55,block1,15,54,13
158,6736,olives,MC3,MC,NonProj,0,block1,16,54,14
158,7982,bmw,MC6,MC,NonProj,0,block1,17,54,15
159,10717,olives,annoyed,annoyed,C,0,block1,3,22,1
159,4432,veggie,MC5,MC,NonProj,0,block1,4,22,2
159,9218,cheat,stupid,stupid,C,0.92,block1,5,22,3
159,4626,soccer,MC3,MC,NonProj,0,block1,6,22,4
159,8045,aunt,NRRC,NRRC,B,1,block1,7,22,5
159,7065,alcatraz,MC1,MC,NonProj,0,block1,8,22,6
159,5958,ballet,MC4,MC,NonProj,0,block1,9,22,7
159,5977,stuntman,NomApp,NomApp,B,1,block1,10,22,8
159,9305,bmw,know,know,C,0,block1,11,22,9
159,3162,cupcakes,MC2,MC,NonProj,0,block1,12,22,10
159,3361,boyfriend,MC6,MC,NonProj,0,block1,13,22,11
159,9378,play,discover,discover,C,0,block1,14,22,12
159,4404,kids,only,only,C,0,block1,15,22,13
159,4460,hat,possNP,possNP,B,1,block1,16,22,14
159,6594,nails,stop,stop,C,1,block1,17,22,15
160,19145,cheat,stupid,stupid,C,0.93,block1,3,34,1
160,11893,cupcakes,know,know,C,0.93,block1,4,34,2
160,14124,veggie,MC5,MC,NonProj,0,block1,5,34,3
160,8006,stuntman,MC1,MC,NonProj,0,block1,6,34,4
160,11318,nails,MC3,MC,NonProj,0,block1,7,34,5
160,8409,kids,MC4,MC,NonProj,0,block1,8,34,6
160,9849,hat,annoyed,annoyed,C,0.94,block1,9,34,7
160,6814,muffins,MC6,MC,NonProj,0,block1,10,34,8
160,10020,aunt,possNP,possNP,B,0.95,block1,11,34,9
160,17171,ballet,stop,stop,C,0.8,block1,12,34,10
160,8590,soccer,MC2,MC,NonProj,0,block1,13,34,11
160,19867,pizza,only,only,C,0.86,block1,14,34,12
160,8135,bmw,NomApp,NomApp,B,0.89,block1,15,34,13
160,10357,boyfriend,NRRC,NRRC,B,0.95,block1,16,34,14
160,11800,play,discover,discover,C,0.95,block1,17,34,15
161,10650,boyfriend,MC2,MC,NonProj,0.01,block1,3,23,1
161,12859,olives,MC3,MC,NonProj,0,block1,4,23,2
161,17457,muffins,only,only,C,0.98,block1,5,23,3
161,9433,pizza,annoyed,annoyed,C,1,block1,6,23,4
161,9083,soccer,know,know,C,1,block1,7,23,5
161,14966,play,stop,stop,C,1,block1,8,23,6
161,8831,veggie,NomApp,NomApp,B,1,block1,9,23,7
161,7618,hat,MC4,MC,NonProj,0,block1,10,23,8
161,6497,ballet,MC1,MC,NonProj,0,block1,11,23,9
161,8272,alcatraz,NRRC,NRRC,B,1,block1,12,23,10
161,5350,cupcakes,MC6,MC,NonProj,0,block1,13,23,11
161,7254,kids,stupid,stupid,C,1,block1,14,23,12
161,8829,nails,discover,discover,C,1,block1,15,23,13
161,7878,aunt,possNP,possNP,B,1,block1,16,23,14
161,8121,cheat,MC5,MC,NonProj,0,block1,17,23,15
162,11747,kids,only,only,C,0.89,block1,3,21,1
162,5445,olives,MC4,MC,NonProj,0,block1,4,21,2
162,9036,play,stop,stop,C,0.86,block1,5,21,3
162,5640,bmw,possNP,possNP,B,0.98,block1,6,21,4
162,4252,alcatraz,MC1,MC,NonProj,0,block1,7,21,5
162,5793,stuntman,NomApp,NomApp,B,1,block1,8,21,6
162,2991,veggie,MC6,MC,NonProj,0,block1,9,21,7
162,9555,cupcakes,know,know,C,0.5,block1,10,21,8
162,8025,soccer,discover,discover,C,0.27,block1,11,21,9
162,3115,boyfriend,MC2,MC,NonProj,0,block1,12,21,10
162,6447,cheat,stupid,stupid,C,0.8,block1,13,21,11
162,6481,hat,annoyed,annoyed,C,0.98,block1,14,21,12
162,3263,pizza,MC3,MC,NonProj,0,block1,15,21,13
162,3272,ballet,MC5,MC,NonProj,0,block1,16,21,14
162,14334,aunt,NRRC,NRRC,B,0.33,block1,17,21,15
163,22951,olives,MC5,MC,NonProj,0,block1,3,37,1
163,6812,bmw,annoyed,annoyed,C,0.87,block1,4,37,2
163,4772,pizza,MC6,MC,NonProj,0.0600000000000001,block1,5,37,3
163,4942,aunt,possNP,possNP,B,1,block1,6,37,4
163,5841,ballet,MC3,MC,NonProj,0.03,block1,7,37,5
163,5734,veggie,NomApp,NomApp,B,0.99,block1,8,37,6
163,4098,muffins,MC4,MC,NonProj,0.0600000000000001,block1,9,37,7
163,12745,nails,MC1,MC,NonProj,0.05,block1,10,37,8
163,7896,cupcakes,know,know,C,0.94,block1,11,37,9
163,6913,kids,only,only,C,0.82,block1,12,37,10
163,4456,play,stop,stop,C,0.94,block1,13,37,11
163,6770,soccer,NRRC,NRRC,B,0.12,block1,14,37,12
163,3908,stuntman,stupid,stupid,C,0.96,block1,15,37,13
163,3469,hat,MC2,MC,NonProj,0.1,block1,16,37,14
163,5084,alcatraz,discover,discover,C,1,block1,17,37,15
164,6645,boyfriend,MC2,MC,NonProj,0.03,block1,3,40,1
164,12797,ballet,NomApp,NomApp,B,0.95,block1,4,40,2
164,7081,cheat,know,know,C,0.99,block1,5,40,3
164,13311,pizza,only,only,C,0.97,block1,6,40,4
164,7360,soccer,discover,discover,C,0.98,block1,7,40,5
164,5461,play,MC1,MC,NonProj,0.04,block1,8,40,6
164,5576,alcatraz,NRRC,NRRC,B,0.96,block1,9,40,7
164,10690,bmw,annoyed,annoyed,C,0.98,block1,10,40,8
164,5094,hat,possNP,possNP,B,0.97,block1,11,40,9
164,3978,aunt,MC4,MC,NonProj,0.02,block1,12,40,10
164,5118,kids,MC6,MC,NonProj,0.01,block1,13,40,11
164,4860,stuntman,stupid,stupid,C,0.99,block1,14,40,12
164,4114,muffins,MC3,MC,NonProj,0.01,block1,15,40,13
164,3550,veggie,MC5,MC,NonProj,0.03,block1,16,40,14
164,5716,nails,stop,stop,C,0.98,block1,17,40,15
165,15515,pizza,annoyed,annoyed,C,0.73,block1,3,29,1
165,6697,stuntman,MC3,MC,NonProj,0.12,block1,4,29,2
165,5685,alcatraz,MC6,MC,NonProj,0.14,block1,5,29,3
165,4632,veggie,MC4,MC,NonProj,0.15,block1,6,29,4
165,9184,soccer,discover,discover,C,0.69,block1,7,29,5
165,12101,muffins,NRRC,NRRC,B,0.33,block1,8,29,6
165,8839,cupcakes,MC5,MC,NonProj,0.1,block1,9,29,7
165,10026,nails,MC1,MC,NonProj,0.07,block1,10,29,8
165,8033,kids,only,only,C,0.04,block1,11,29,9
165,4667,bmw,MC2,MC,NonProj,0.05,block1,12,29,10
165,8491,hat,possNP,possNP,B,0.84,block1,13,29,11
165,7782,aunt,know,know,C,0.76,block1,14,29,12
165,11591,cheat,stupid,stupid,C,0.67,block1,15,29,13
165,23491,play,stop,stop,C,0.46,block1,16,29,14
165,8640,ballet,NomApp,NomApp,B,0.69,block1,17,29,15
166,8463,soccer,MC4,MC,NonProj,0.01,block1,3,26,1
166,13273,cheat,stupid,stupid,C,1,block1,4,26,2
166,4893,alcatraz,MC5,MC,NonProj,0,block1,5,26,3
166,5160,nails,MC1,MC,NonProj,0,block1,6,26,4
166,3494,pizza,MC3,MC,NonProj,0,block1,7,26,5
166,11241,veggie,NomApp,NomApp,B,1,block1,8,26,6
166,7563,ballet,stop,stop,C,1,block1,9,26,7
166,45199,boyfriend,NRRC,NRRC,B,0,block1,10,26,8
166,7414,aunt,possNP,possNP,B,0,block1,11,26,9
166,158180,kids,only,only,C,0,block1,12,26,10
166,6638,bmw,know,know,C,1,block1,13,26,11
166,12152,play,discover,discover,C,1,block1,14,26,12
